8-a.wav,"гонщик впереди"
7_male-a.wav,"гонщик впереди"
11-a.wav,"машина впереди"
13-a.wav,"машина впереди"
5-a.wav,"машина впереди"
12-a.wav,"машина впереди теперь"
4_op_prefix_ok-a.wav,"следующая машина"
14_male-a.wav,"гонщик впереди"
9-a.wav,"машина впереди"
17-a.wav,"машина впереди"
2_op_prefix_ok-a.wav,"следующая машина"
10_male-a.wav,"гонщик впереди"
3_op_prefix_ok-a.wav,"следующая машина"
1_male-a.wav,"гонщик впереди"
15-a.wav,"машина впереди"
16_male-a.wav,"гонщик впереди"
6_male-a.wav,"итак, гонщик впереди"
